congress_id,page,bill_id,bill_href,title,sponsor,sponsor_party,sponsor_state,sponsor_district,n_cosponsor,same_party,same_state,same_party_state,committee,status
116,6,8480,https://www.congress.gov/bill/116th-congress/house-bill/8480?s=9&r=588,Visit America Act,"Case, Ed",D,HI,1,12,7,0,0,House - Energy and Commerce; Foreign Affairs; Judiciary,Introduced
116,6,8479,https://www.congress.gov/bill/116th-congress/house-bill/8479?s=9&r=589,Essential Medicines Strategic Stockpile Act of 2020,"Carter, Earl L. ""Buddy""",R,GA,1,1,0,0,0,House - Energy and Commerce,Introduced
116,6,8478,https://www.congress.gov/bill/116th-congress/house-bill/8478?s=9&r=590,Online Accessibility Act,"Budd, Ted",R,NC,13,1,0,0,0,House - Energy and Commerce,Introduced
116,6,8477,https://www.congress.gov/bill/116th-congress/house-bill/8477?s=9&r=591,American Jobs First Act of 2020,"Brooks, Mo",R,AL,5,3,3,0,0,House - Judiciary; Education and Labor,Introduced
116,6,8476,https://www.congress.gov/bill/116th-congress/house-bill/8476?s=9&r=592,TIKES Act,"Blunt Rochester, Lisa",D,DE,At Large,3,2,0,0,House - Energy and Commerce,Introduced
116,6,8475,https://www.congress.gov/bill/116th-congress/house-bill/8475?s=9&r=593,TEACH Act,"Bera, Ami",D,CA,7,0,0,0,0,House - Ways and Means,Introduced
116,6,8474,https://www.congress.gov/bill/116th-congress/house-bill/8474?s=9&r=594,Community-Based Response Act,"Bass, Karen",D,CA,37,0,0,0,0,House - Education and Labor; Energy and Commerce; Judiciary,Introduced
116,6,8473,https://www.congress.gov/bill/116th-congress/house-bill/8473?s=9&r=595,Family First Medisave Empowerment Act,"Gonzalez, Anthony",R,OH,16,1,1,0,0,House - Ways and Means; Energy and Commerce,Introduced
116,6,8472,https://www.congress.gov/bill/116th-congress/house-bill/8472?s=9&r=596,Impact Aid Coronavirus Relief Act,"Courtney, Joe",D,CT,2,2,1,0,0,House - Education and Labor,Became Law
116,6,8471,https://www.congress.gov/bill/116th-congress/house-bill/8471?s=9&r=597,Set Sail Safely Act,"González-Colón, Jenniffer",R,PR,At Large,5,3,0,0,House - Transportation and Infrastructure,Introduced
116,6,8470,https://www.congress.gov/bill/116th-congress/house-bill/8470?s=9&r=598,Federal Correctional Facilities COVID–19 Response Act,"Barragan, Nanette Diaz",D,CA,44,6,6,1,1,House - Judiciary; Energy and Commerce,Introduced
116,6,8469,https://www.congress.gov/bill/116th-congress/house-bill/8469?s=9&r=599,"To amend the Alyce Spotted Bear and Walter Soboleff Commission on Native Children Act to extend the deadline for a report by the Alyce Spotted Bear and Walter Soboleff Commission on Native Children, and for other purposes.","Young, Don",R,AK,At Large,2,0,0,0,House - Natural Resources,Introduced
116,6,8468,https://www.congress.gov/bill/116th-congress/house-bill/8468?s=9&r=600,STRONG Act of 2020,"Trahan, Lori",D,MA,3,21,21,3,3,House - Education and Labor,Introduced
116,60,3167,https://www.congress.gov/bill/116th-congress/house-bill/3167?s=9&r=5901,National Flood Insurance Program Reauthorization Act of 2019,"Waters, Maxine",D,CA,43,0,0,0,0,House - Financial Services; Transportation and Infrastructure,Introduced
116,60,3166,https://www.congress.gov/bill/116th-congress/house-bill/3166?s=9&r=5902,"To direct the Secretary of Defense to modernize certain forms and surveys of the Department of Defense, and for other purposes.","Hastings, Alcee L.",D,FL,20,56,56,3,3,House - Armed Services,Introduced
116,60,3165,https://www.congress.gov/bill/116th-congress/house-bill/3165?s=9&r=5903,Mental Health Parity Compliance Act,"Porter, Katie",D,CA,45,60,51,8,8,House - Energy and Commerce; Ways and Means; Education and Labor,Introduced
116,60,3164,https://www.congress.gov/bill/116th-congress/house-bill/3164?s=9&r=5904,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2020, and for other purposes.","Bishop, Sanford D., Jr.",D,GA,2,0,0,0,0,House - Appropriations,Introduced
116,60,3163,https://www.congress.gov/bill/116th-congress/house-bill/3163?s=9&r=5905,"Making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2020, and for other purposes.","Price, David E.",D,NC,4,0,0,0,0,House - Appropriations,Introduced
116,60,3162,https://www.congress.gov/bill/116th-congress/house-bill/3162?s=9&r=5906,Broadband Data Improvement Act of 2019,"McMorris Rodgers, Cathy",R,WA,5,50,26,2,1,House - Energy and Commerce,Introduced
116,60,3161,https://www.congress.gov/bill/116th-congress/house-bill/3161?s=9&r=5907,National Oceanographic Partnership Program Reauthorization Act,"Panetta, Jimmy",D,CA,20,4,2,0,0,"House - Natural Resources; Armed Services; Science, Space, and Technology",Introduced
116,60,3160,https://www.congress.gov/bill/116th-congress/house-bill/3160?s=9&r=5908,Blackwater Trading Post Land Transfer Act,"O'Halleran, Tom",D,AZ,1,7,3,7,3,House - Natural Resources,Passed House
116,60,3159,https://www.congress.gov/bill/116th-congress/house-bill/3159?s=9&r=5909,RIDE Act of 2019,"Miller, Carol D.",R,WV,3,6,6,2,2,House - Transportation and Infrastructure,Introduced
116,60,3158,https://www.congress.gov/bill/116th-congress/house-bill/3158?s=9&r=5910,"To establish a pilot program to execute lease agreements using alternative procedures, and for other purposes.","Meadows, Mark",R,NC,11,1,1,0,0,House - Transportation and Infrastructure,Introduced
116,60,3157,https://www.congress.gov/bill/116th-congress/house-bill/3157?s=9&r=5911,Working Families Tax Relief Act of 2019,"Kildee, Daniel T.",D,MI,5,46,46,2,2,House - Ways and Means; Natural Resources,Introduced
116,60,3156,https://www.congress.gov/bill/116th-congress/house-bill/3156?s=9&r=5912,START Act,"Clarke, Yvette D.",D,NY,9,0,0,0,0,House - Transportation and Infrastructure,Introduced
116,60,3155,https://www.congress.gov/bill/116th-congress/house-bill/3155?s=9&r=5913,75th Anniversary of the End of World War II Commemorative Coin Act,"Scalise, Steve",R,LA,1,224,160,5,4,House - Financial Services,Introduced
116,60,3154,https://www.congress.gov/bill/116th-congress/house-bill/3154?s=9&r=5914,Homeownership for DREAMers Act,"Vargas, Juan",D,CA,51,27,27,10,10,House - Financial Services,Introduced
116,60,3153,https://www.congress.gov/bill/116th-congress/house-bill/3153?s=9&r=5915,Expanding Findings for Federal Opioid Research and Treatment Act,"Wexton, Jennifer",D,VA,10,25,16,1,1,"House - Science, Space, and Technology | Senate - Commerce, Science, and Transportation",Became Law
116,60,3152,https://www.congress.gov/bill/116th-congress/house-bill/3152?s=9&r=5916,"To designate the facility of the United States Postal Service located at 456 North Meridian Street in Indianapolis, Indiana, as the Richard G. Lugar Post Office.","Carson, Andre",D,IN,7,8,1,8,1,House - Oversight and Reform,Passed House
116,60,3151,https://www.congress.gov/bill/116th-congress/house-bill/3151?s=9&r=5917,Taxpayer First Act,"Lewis, John",D,GA,5,28,20,0,0,House - Ways and Means; Budget; Financial Services,Became Law
116,60,3150,https://www.congress.gov/bill/116th-congress/house-bill/3150?s=9&r=5918,RURAL Physicians Act,"Watkins, Steve",R,KS,2,2,0,0,0,House - Education and Labor,Introduced
116,60,3149,https://www.congress.gov/bill/116th-congress/house-bill/3149?s=9&r=5919,A PLUS Act,"Walker, Mark",R,NC,6,31,31,4,4,House - Education and Labor,Introduced
116,60,3148,https://www.congress.gov/bill/116th-congress/house-bill/3148?s=9&r=5920,STOP Act of 2019,"Turner, Michael R.",R,OH,10,1,0,0,0,House - Armed Services,Introduced
116,60,3147,https://www.congress.gov/bill/116th-congress/house-bill/3147?s=9&r=5921,PAWS Act of 2019,"Stivers, Steve",R,OH,15,9,4,0,0,House - Veterans' Affairs,Introduced
116,60,3146,https://www.congress.gov/bill/116th-congress/house-bill/3146?s=9&r=5922,Fair Flood Insurance Act of 2019,"Scott, David",D,GA,13,1,0,0,0,House - Financial Services,Introduced
116,60,3145,https://www.congress.gov/bill/116th-congress/house-bill/3145?s=9&r=5923,PARK IT Act,"Schakowsky, Janice D.",D,IL,9,10,6,1,1,House - Energy and Commerce,Introduced
116,60,3144,https://www.congress.gov/bill/116th-congress/house-bill/3144?s=9&r=5924,"To designate the facility of the United States Postal Service located at 8520 Michigan Avenue in Whittier, California, as the Jose Ramos Post Office Building.","Sánchez, Linda T.",D,CA,38,52,45,52,45,House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs,Became Law
116,60,3143,https://www.congress.gov/bill/116th-congress/house-bill/3143?s=9&r=5925,"To posthumously promote Lieutenant Colonel Richard E. Cole, United States Air Force (retired), a colonel on the retired list.","Roy, Chip",R,TX,21,7,7,7,7,House - Armed Services,Introduced
116,60,3142,https://www.congress.gov/bill/116th-congress/house-bill/3142?s=9&r=5926,SNAP Vitamin and Mineral Improvement Act of 2019,"Rogers, Mike D.",R,AL,3,2,1,0,0,House - Agriculture,Introduced
116,60,3141,https://www.congress.gov/bill/116th-congress/house-bill/3141?s=9&r=5927,FHA Loan Affordability Act of 2019,"Phillips, Dean",D,MN,3,0,0,0,0,House - Financial Services,Introduced
116,60,3140,https://www.congress.gov/bill/116th-congress/house-bill/3140?s=9&r=5928,Commercial Fishing Industry Vessel Clarification Act,"Pappas, Chris",D,NH,1,0,0,0,0,House - Transportation and Infrastructure,Introduced
116,60,3139,https://www.congress.gov/bill/116th-congress/house-bill/3139?s=9&r=5929,STRIVE Act,"Norcross, Donald",D,NJ,1,3,3,1,1,House - Education and Labor; Ways and Means,Introduced
116,60,3138,https://www.congress.gov/bill/116th-congress/house-bill/3138?s=9&r=5930,‘Six Triple Eight’ Congressional Gold Medal Act of 2019,"Moore, Gwen",D,WI,4,106,95,2,2,House - Financial Services; House Administration,Introduced
116,60,3137,https://www.congress.gov/bill/116th-congress/house-bill/3137?s=9&r=5931,Wounded Warrior Service Dog Act of 2019,"McGovern, James P.",D,MA,2,36,35,2,2,House - Armed Services,Introduced
116,60,3136,https://www.congress.gov/bill/116th-congress/house-bill/3136?s=9&r=5932,STORE Nuclear Fuel Act of 2019,"Matsui, Doris O.",D,CA,6,7,7,4,4,House - Energy and Commerce,Introduced
116,60,3135,https://www.congress.gov/bill/116th-congress/house-bill/3135?s=9&r=5933,Department of Energy National Labs Jobs ACCESS Act,"Lujan, Ben Ray",D,NM,3,8,7,2,2,House - Education and Labor,Introduced
